reviewId,userName,content,score,at
3bc1d5f5-2c92-4914-a287-4862b753d313,Rey Mark Denoy,Luh,1,2023-10-31 21:39:59
265e7913-cfe1-42c5-89db-d447686c16c0,John Emerson,Big yan moko skin moonton,5,2023-10-31 21:39:20
9810cd2b-aa55-48a9-8358-8f86ce3e9147,Migskie Gagatiga,Pangit yng matchmaking once nanalo ka sa unang laro at sa ssunod na match sure loss ka gad.. Ayosin naman nyo matchemaking.. Sir/Ma'am wag puro kyo skin parang pera lang habol nyo sa mga player?,1,2023-10-31 21:37:21
037ea4a4-6e37-4ea0-853f-ab17a9763cd3,Dwi Nawaluddin Naprisal,Sgt berbahaya..,2,2023-10-31 21:36:14
20a75516-082f-40a6-bf12-dd7299a5df3b,Mi-Ru Lyrics,good very good,5,2023-10-31 21:34:08
b0a7e55a-23cc-4c5e-b457-94b03f856915,Reynan Mondaga,Nice,5,2023-10-31 21:34:06
e3227bc9-c650-4fdf-a3ff-74769e9d40db,John Mark Laud,we want Estes for M3 skin!!! sorry moontoon but you are messing up with a wrong country... dont try to delete this... not lazy to do it again...,1,2023-10-31 21:33:34
302f8f46-3b50-4913-83a0-ee884902dbe5,Gerald Dave Felipe,Perfect,5,2023-10-31 21:33:24
26615a23-780d-4f28-a973-b63cc954c374,filemon sunardi,storage,3,2023-10-31 21:33:07
a1851206-c396-46e4-93b5-3ee7d2e96670,Ricko Andria,Mulai berat,4,2023-10-31 21:31:01
e6b6201f-9ffb-463a-99d4-aab2a44e6aec,Gemrie Bañez,diko maopen mobile legends ko,5,2023-10-31 21:30:09
40f9949c-6c27-496d-8038-f03b2afd9b2e,fadilah audina putri,👍,5,2023-10-31 21:29:02
11fa2bd3-cb12-414d-968c-cc9386bbb752,Tungtung Del Rosario,Super lag and the skin's are not worth it anymore.,1,2023-10-31 21:27:53
dea0c501-3f52-48c3-a947-8a8d9cf0269f,Temka brol bna Temka brol bna,love you monton,5,2023-10-31 21:25:42
f2516225-0c3e-4fa8-a15e-8e61e025af5d,cris Anthony pajes pajes lariosa,Pajes cria,4,2023-10-31 21:25:41
3bddcba3-9fec-4ed6-8231-0633dea67e2f,"Ramil, Jr. Banayo",Poor and unfair matchmaking.. report is useless,1,2023-10-31 21:25:20
5fb462a8-a4c7-4f16-aa5e-81d828b7ce44,シナグレッシア,"Thank You For Mobile Legends make me happy, angry, world war (In The Game)",5,2023-10-31 21:25:14
4f26d75a-4dfb-4f38-8f81-86435d10943f,"Joemar Macabitas (Macabitas,Joemar V.)",Being unfair/biased to blacklist international,1,2023-10-31 21:22:30
6a2e9786-f17d-4059-a120-e6be8d68b083,Johann lee Supetran,Trahs,1,2023-10-31 21:22:13
4850b696-5e39-4751-9fa0-ad927b9cb630,Sita Sapkota,Best game,5,2023-10-31 21:21:28
d4a77d65-e9a0-48cd-9081-0a677334a178,kem palomar,goood games mlbb,5,2023-10-31 21:21:11
a0fc0ffb-237e-46d1-bb80-61a148268a6e,THeo PHiLo,TANGINANYO,1,2023-10-31 21:20:11
cbf242de-7900-4475-808a-616a9f553e39,Lemuel Tatel,1 star lang talo kanina eh kaya one star nalang,1,2023-10-31 21:18:58
a3fca303-5d0a-46b3-b42c-a1d343278e67,ji Ah,Good game,5,2023-10-31 21:18:34
159db7ad-033b-4aa9-ab52-c9be3c9cb08c,Ari Sukasna,"After update i expecting for running smooth without lag, but still lag, even i just purcase quota/internet data,, what going on? Can you fix it?",4,2023-10-31 21:18:23
17ba0e67-eb23-419d-9827-60d38104fe1e,Ara Cee,Poor matchmaking..,1,2023-10-31 21:17:03
6ac76b4a-bdfa-48de-a79f-1589086d2b04,idatidot,Adequate game,4,2023-10-31 21:16:31
b2fc66f7-c206-4aee-a0ee-dfdcfd00c814,Marina Bandao,lose treaks ako dahil sa pinapakampi ni moontoon 😭😭,1,2023-10-31 21:15:40
ae2885b1-89bc-4ce0-952e-9f292cd3ff11,paike urdas,Hindi unfair si moonton at hindi nya na momonitor ang mga cheater.! Walang kwenta. .,5,2023-10-31 21:14:28
ae6b27e3-b532-4632-a66f-0e9b3e466192,Zairul Aizam A Rahman,Gamenya terlalu Bagus dan Ada pelajaran iaitu jangan mengalah,5,2023-10-31 21:14:03
33867453-f033-4dff-9f93-8cf5961a1298,nico fagarita,spike lag,1,2023-10-31 21:13:46
4c3d8ae2-53d1-42b8-bc24-de9e9868ee62,San Cyr Ebbay,Awful community.,1,2023-10-31 21:13:04
932f952a-449c-492c-868b-292bab35417d,ko ye,gg👍👍👩‍💻👩‍💻👩‍💻,5,2023-10-31 21:11:19
53f7c931-14d4-4e0c-aee5-6679f378a379,Melmark Yacas,Poor matchmaking and this game must be banned worldwide. Honor of Kings and League of Legends Wildrift is much better than this MOBA game. This game is trash,1,2023-10-31 21:10:36
c3c85c67-b19e-4183-b3c5-094674daf1b2,Agus Suryanto Sugiharto,Nice,5,2023-10-31 21:10:12
dd1c625f-ca17-436d-90e4-88937c6e8914,cyril william,Line laju kot game masih reconnecting apahal?fix lah server tu buang darksistem. Pakai unifi pun ping 300+ hairan aku dengan game ni kalau x nak org main game ni cakap je lah,1,2023-10-31 21:09:33
8fa74e3e-5d61-4125-94ae-b552dd854d7e,Elcid Alvarez,The game is great but the matchmaking is a mess i just wanna play a game but i get paired up with low ranks and sometimes my game restarts for no reason when im in the middle of the match my music/sound gets distorted and my game freeze's and just completely restarts it doesn't go black or crashes it just restarts and when im almost at 100% it restarts again ang again until my previous match ends and i get a penalty and when you dodge a match 3 times you also get a penalty? Which is unfair,1,2023-10-31 21:07:30
b16cc491-afbf-47ef-b847-50dea33c724d,Honey Lev,nice,5,2023-10-31 21:06:51
6f73cf8b-5895-4800-aecf-bbc25fd2b60e,Nan Vannet,This game making me feel good after play it.mlbb🤍,5,2023-10-31 21:04:33
af5a0e79-379b-4da7-a4a2-7c5eaa9e635a,Loudette Roie Sardo,I'll give you 1 star again because you're biased. VeeWise and Oheb deserve to join the top 10 strongest ML players tanginamo,1,2023-10-31 21:04:18
83fd4813-b7f4-49bf-9308-d9e0c7790b35,Mikhaela Lipalam,Unfair matchmaking!!!!,1,2023-10-31 21:03:18
d3a8d4e8-66f8-4423-b934-3e022ae4a417,Christian C. Dela Cruz,Let blacklist come in the game,1,2023-10-31 21:03:12
89b87c84-1019-4372-975a-2d4d26e0b605,Greibhen de la Cruz,veewise!!!,1,2023-10-31 21:03:05
0d81ce59-608d-48a9-b4c1-c54c17bea2f6,fransisco eko,"Nulis kontrol aja di ban, gk bsa bedain tulisankah?",2,2023-10-31 21:02:42
9201c9c7-f1b4-45ce-8868-ae26f3143cc0,Garyl Reyes,Bias inaniyo,1,2023-10-31 21:02:06
f0440378-d7a6-4845-bc5a-7c8eb5de10a5,Saimonsurban07 Lanterna,Walang kwenta ngayon ang ml dahil sa mga bobo,1,2023-10-31 21:01:22
ffa90f62-62f6-43d1-ac5c-aaaaba169ba1,Nimsaj evol Naus,Good for measure time.... Good game,5,2023-10-31 20:59:51
61c32e81-d5ca-4d29-ad68-af541ddc8da4,kimberly salvador,Super nice game and I like this game because so many many stranger I meet,5,2023-10-31 20:59:45
48300ab2-3b1e-4b05-9aa6-53807e6a5d19,Rendy_Esteh,Aku yang lama kok gk bisa balik padahal sdh dikaitkan lo,5,2023-10-31 20:58:57
ba3a8459-d89f-4528-97d4-26c79df0dabb,Mathias Naran,Monton tolong kasih aku diamond aku soalnnya selalu suport kamu nama ku [COLD] ¥€§,4,2023-10-31 20:57:53
0bed95eb-eb1e-4e01-aefa-2134a3becb0b,Kamal Xettry,Id block,2,2023-10-31 20:57:52
91313d59-97c3-43ab-8bc0-e4c883b624bb,Ry Baldesco,Wewantestes,5,2023-10-31 20:56:11
7c84f10d-4e23-4aae-9cbe-5fc7360224c1,NeeenYugh,Lmao 10 greatest player huh? lol moonton,1,2023-10-31 20:54:19
dde94ca4-0832-4a0f-bda4-23689d42dbc4,Pete Onni,Bobo ml,1,2023-10-31 20:53:55
633c4fb2-447e-4285-a24f-91fa1ad6509b,Etew Littlegirl,Nice,5,2023-10-31 20:53:45
43aaa052-4c2c-41ce-a62b-6a7b0fd40624,Nimesh Karki,Good game,5,2023-10-31 20:52:45
02cb727b-8857-4377-9532-ca246b205672,M G,Ramah semua pemainya.,1,2023-10-31 20:52:24
b362c74a-ff3f-49d3-9b3a-aeed773d6861,Oliver Bag-o,Pangit kami umay,2,2023-10-31 20:51:54
b22523dd-7aa6-46b7-be37-9110292ea7f0,erna dwi,Kyu kyu kugeruk,5,2023-10-31 20:51:35
949cd2fb-2020-4ca2-97b1-1ecbe20936be,Goo Max,unfair matching..some of our opponents has a high damage skills..the star raising very slow..you win some but you loss a lot. foolish..,1,2023-10-31 20:51:32
2792a99c-3c17-4440-b416-0e9cd64b39d4,yxon uzi,"ayusin niyo apps niyo , pati match making , fix niyo na mga bobo sa Apps nato.",1,2023-10-31 20:50:38
be8a17ce-e65c-4b5d-890a-da8c6ed45d09,I like bugers,Greatest player who??,1,2023-10-31 20:49:54
a9f8209c-2f13-4c66-bd2e-2a6001b76d01,Dave Villaruz,Good,5,2023-10-31 20:47:55
b4f67530-5017-42ef-a424-b54420077f10,AdamLee Franco,eme lamang,1,2023-10-31 20:47:51
62fd0e36-dc8c-4a57-82eb-64e6448aff0c,Fatima Janubas,❤️,5,2023-10-31 20:47:25
61b43cbb-28ce-4cf6-8d39-f8c1cd861770,humapit moto vlog,good game,5,2023-10-31 20:47:23
2d3de45d-d86b-4962-94f1-bbb85ed78758,Junrell Juhaili,New update login error.. I give 0 star. I have good internet connection... why always login error,1,2023-10-31 20:46:43
ac5d0665-7147-4394-a10f-bf6845aaed2d,Dina Majid,Fun anime looking game it is very good and very fun,5,2023-10-31 20:45:27
4b179ce1-25ce-477d-a8ef-d55a2ec894f6,Yoon Sandi,"Because of this game, I learned what we can do if we work together, and I learned to understand other lessons",5,2023-10-31 20:44:06
6c5f591e-3b42-4c74-8bd3-96cbe3019393,Rangga Adam,Love this eSport so much mantap updatenya,5,2023-10-31 20:43:37
a1431897-b9fe-4059-ad8b-cf1dbf17bf05,kyaw lin,good game,1,2023-10-31 20:43:06
26953da5-e6c1-4683-896a-1593d3c0382c,"Costales, Anne Gracie, R.",DON'T DISRESPECT BLACKLIST INTERNATIONAL.,1,2023-10-31 20:42:31
08e8a8e8-14e8-42ce-8868-7537d669f13b,Russel Pajares,unfair to blacklist agent,1,2023-10-31 20:41:57
50987e2d-5df5-4037-ad74-d2d5e8d0a463,Sweekriti,The best game ever play been playing these game for 1 year and I love it,5,2023-10-31 20:41:57
2a966d1b-e87c-4251-81ab-565ca6d7593a,Bart Paulus,Sometime lagging,3,2023-10-31 20:40:34
101a40d0-6132-48fb-8e2a-79fec15e8aa7,Abby Alabado,Bobo nyo mag algorithm ng mga kakampi at kalaban,1,2023-10-31 20:40:19
21b37f5f-29c6-403e-8c9b-4ea40dc951ce,Revhan Wesker,"Are you guys dead?? There so many System defect, your filter is broken... your game can't sort the teams evenly... your game doesn't make people happy with it, or did you do it on purpose? Is it all about money? You have a lot Micro transactions then use the money to repair your broken system... the goal of people playing the game is to relieve fatigue, not stress with your broken MATCHMAKING... I hope you guys read this and make improvements, don't be too greedy.. Don't be like the dead people.",2,2023-10-31 20:39:17
dfb86de0-4804-4383-8a68-a73e89d1c677,マクヘンドソン,Just enjoy it🇧🇹❤️❤️❤️,4,2023-10-31 20:38:19
e8a12531-893e-49c6-b573-48543aa90292,putra saputra,Good luck,5,2023-10-31 20:38:17
f2ced553-78d9-43c2-a243-ffa182484a6c,Roselyn Agda,Pa explain nga bakit wala yung VeeWise saka Oheb sa the greatest 10 players?,1,2023-10-31 20:37:43
a9fd7825-e2fe-49d2-b6c4-5168bf01fb61,Jv acmad Macaalin,"this game is wild bro damn Those who are camped with me are stupid, please fix the matchmaking moonton please so that many people can play when you fix the matchmaking",1,2023-10-31 20:36:37
69797009-d017-452c-8280-b757cc9d6e3d,Manik Magar,I like all characters in game,5,2023-10-31 20:34:55
7c567c60-c54e-4922-8c88-0350d0cfefcb,Syahrizal Wibowo,Nice,5,2023-10-31 20:32:55
7c988d91-de81-41ad-8c8e-63cecc51821e,Taufik Hidayat,Good game and fun,5,2023-10-31 20:32:45
b77af6ec-222f-4213-8ced-1d61d8d6b20e,Deri Supyandani,"It was good and addictive game. But now, NOT RECOMENDED AT ALL. Y'll guys knows why. I don't have to wasting another time to write it all... Cape ngeleg moloooooo",2,2023-10-31 20:32:32
2bd3ba86-45dd-4139-8bd5-d5c09e2bb9de,Danya Quisai,"Unfair, bias.",1,2023-10-31 20:32:12
c315fd4c-fee4-4cd1-93ac-f201df4abe0e,Christian Rubiato,Bias,1,2023-10-31 20:29:50
f11bc6aa-972e-4b38-b6f3-7a3a574ef636,Garda Prakoso,Good,5,2023-10-31 20:28:46
0d8d383d-2a6a-4dc1-bfc5-296bb532c56a,Wai Yan,Barry barry good inthe mlbb is my life,5,2023-10-31 20:28:39
d50e6e6d-f5f0-4718-abc1-209015d4253f,winsandaraye 2006,I'm not login why,1,2023-10-31 20:28:27
fd2e5285-bb38-469c-8a65-220f379e115d,lalthan mawia,lovet this game since i was just a kid and now iam a bit older but still one of my favourite game. Its' the best Mobile Legends Bang Bang 🕺💓,5,2023-10-31 20:28:02
774253ce-03c5-414d-b800-7d5ead538103,MG Baring,BIASS AGAINST BLACK LIST INTERNATIONAL!!!!,1,2023-10-31 20:27:57
d9485977-8f40-4e89-8742-dfeaf9e4192e,nur syahmimi,Siapa tak main rugi sangat best,5,2023-10-31 20:27:46
3726c573-7d9e-4fb0-9afb-9ac03992460a,Ah Yent,good,5,2023-10-31 20:26:57
286d39a3-8fda-4d2f-a826-4b20fc1fcb8a,Bella Nabila,Anjig aku pent dh jngn sampai ku delete ml ni...terkeluar ja kena download balik semua bapak bodo,1,2023-10-31 20:26:47
f20dcda5-576a-418e-93f7-efad632e4f63,Leianne Villamor,feeling,5,2023-10-31 20:24:25
7b948182-1584-460d-bdad-388e46edfa7b,Queenie Cabello,"All is well, but can you please still make the app run on background because it's so long to download resources.",4,2023-10-31 20:22:11
e671afdc-7a8b-406c-8d42-56a6171b4fd6,Bohara Bharat,I can't play offline mode. why ?,1,2023-10-31 20:21:38
146e429f-c3a7-4654-99d9-6ce3f0a1bb71,Princess Candillada,"PUT VEEWISE AND OHEB ON TOP 10 GREATEST PLAYER, PLEASE DON'T BE BIAS :((",1,2023-10-31 20:20:44
17875661-1c0e-46f5-87d0-3c2e38280165,Lawrence Cervantes,"You guys should include the Veewise in the 10 greatest player, Rivalry is a LEGAL site",1,2023-10-31 20:20:27
df0a1b38-5466-4011-8736-1005a514b3dd,hossein joodaki,Realy enjoed this game. Very thanks your guys,5,2023-10-31 20:19:24
e10c2330-8173-44e4-a1fa-9bb4939b9356,Bacon Bacon,how about remaking the survival mode instead of making skin updates,1,2023-10-31 20:19:21
03b7653b-596c-411e-805f-bbc777071f27,Bolornyamkhuu Khureltogoi,I love this game it is great I usually play but sometimes daimand is expensive 🫰 I support this game 🎮,5,2023-10-31 20:18:41
ddf70a04-f5b0-48dd-8dda-2a13d985c306,Clezar celis,Match making are not good.,1,2023-10-31 20:16:43
e617ac1b-75d9-4912-ac1a-0b570ed2b410,Vyiaa Izu,👎👎👎,1,2023-10-31 20:16:02
9ed40ae7-ff49-45b2-8c8d-c7ea70a03e21,Denanda Refa Candra Pamungkas,"Good game, competitive game",5,2023-10-31 20:16:01
124bc79d-858b-4ed0-bda2-bdd8eb11b237,Al Pan,I give 0/10 Because in the loading screen i see all heroes but not all heroes because their something 1 heroes that are not in loading screen its balmond you forget place the balmond,1,2023-10-31 20:14:23
8eeb4c01-0bf7-4c46-ac60-bf65e4f90f96,Joyme Cortez,"It's so good but the players kind a mean I'm a Master rank and somebody who is like epic, legend or else they pretend to a Master that's why I cannot reach grandmaster.",4,2023-10-31 20:12:45
f0ec1462-e5cc-4d4b-a8be-1b368feac1d0,Otgonjargal Yondon,hah shaas pi...a,5,2023-10-31 20:12:00
4f706408-9c77-4cc3-9258-172dec743d76,Christopher Tojong,Pag ako nag report sa mga kasama Kong feeder walang bawas credit score nila pero pag ako ni report potang Inu mu moonton.,1,2023-10-31 20:10:44
2ae19aeb-f8c1-4d3e-9229-6d4e20b50d77,madara uchiha,Yeaaaaaaaaaa,5,2023-10-31 20:09:50
bdd895d5-6337-4c41-aa8b-9abb591f4c83,Marlon,I love it♥️🥺🔥🌄😆😆💪👋👋🤔🍩🍩🍩💔🌄♥️🙏🙏💪🥺💪😮‍💨,5,2023-10-31 20:09:43
ee492196-971d-4fe5-906f-76d224ba73a2,Joshua Guardian,Justice for veewise,1,2023-10-31 20:09:41
bcbf2da1-638c-4998-994b-e26d698f0daa,Brian Lombote,good,5,2023-10-31 20:09:26
052acb7b-5055-4db1-8750-a38d002f4530,Mpm Mkm,I got alot of error like when all my teammates and enemy teammate battling my time got slow and I can't move is move after 10sec and I can't do nothing and I report this error to all isn't change nothing is still happening when I play is making me lost rank,1,2023-10-31 20:09:02
7f664651-3ecd-4726-b325-d445dbbfc342,Brian Sebastian W H,Game haram tidak adil,1,2023-10-31 20:07:59
e4c46fc8-a4bc-46d7-bf8b-e396763bc03d,လွင်‌ မော် Ko Zaw,ok,5,2023-10-31 20:07:33
b8c8c9d2-e44d-4963-80a2-a70d417838f0,Juf Amosora,This game is nice but I don't have offline mode 😞😞,4,2023-10-31 20:05:51
8ffcb08c-6dbb-4625-a3b6-2cc3acf13193,RUBY MAE ESPINA,🗑🗑🗑🗑🗑🗑,1,2023-10-31 20:05:03
7803c958-8ee5-47a8-ac39-8ef16101e100,Jane Mar Santos,Because all players is a toxic then long matching time!,1,2023-10-31 20:04:57
e9db479b-22f2-4c3a-a3ff-329160cf38b8,Ires Yulo,Hello moontoon I've been experiencing not fair matches,2,2023-10-31 20:03:27
5e7dd369-6135-416a-9bca-f5eb3f004e9b,Clasher 009,Nice,5,2023-10-31 20:02:12
4cdba4a0-ea81-4ed6-9d44-0c15460a01e6,lanica castro,One star for excluding blacklist specially veewise. Kbye.,1,2023-10-31 20:01:28
c2641ab4-99c3-47c8-b8e0-396910939bac,Freddy Killer,yuc,1,2023-10-31 20:01:26
e54a499a-0ead-463c-a32a-351c40813dc4,Letlet Bahinting,Kasi bolok si moonton,1,2023-10-31 20:01:18
9b476768-7d90-412f-a81f-9ef0113b6810,Fadz Nga pala,There are 2.4 billions games around the world but mobile legends,5,2023-10-31 19:58:51
bda0f727-3b3e-4b07-9837-709ca3594f6f,Maureen Malazarte,Absolutely disgusting,1,2023-10-31 19:58:04
8f6be128-cff4-4967-b967-a8fa36c188ee,Yair Htet,good,5,2023-10-31 19:57:19
61d19992-73d3-4882-99a7-09339898e134,Milbert Aljun B. Macam,Exciting,5,2023-10-31 19:55:48
a66d58b1-975d-4a91-a786-90523a2e3acc,Mochammad Luthfi Baihaqi,mantapppp,5,2023-10-31 19:54:23
be0cb446-08f9-4679-a1c3-8a80c50815d9,Aung Lay,good,5,2023-10-31 19:52:22
d6a47caa-14a7-45e9-abc5-21c20939033d,denise bencito,Thrash moneytoon. Too bias to his favourite org 🤮,1,2023-10-31 19:52:18
cf31e741-92a2-46be-ba15-156de1a9f7f9,Khaliq Ledesma,Mobile Legends nyo bulok lagi nalang NERF si Fanny!!!!!!!!!!!!!,1,2023-10-31 19:51:54
ed1b4e5d-d94c-45fb-b749-39cc80be5f97,AUNG WAI HAN,Thank you for,5,2023-10-31 19:50:53
30862638-31f3-49c0-9553-254e591e0a1a,Juhan Segovia,I hate it,1,2023-10-31 19:50:18
e0ce5ba1-656e-4204-95cc-72194bf81349,Ashanti Torres,This game is so good i will play this again thank u monton,5,2023-10-31 19:50:08
3f2b5d02-ab01-4d54-9b6e-411e1833fe37,Elizabeth Simsuangco,Ha ilike it,5,2023-10-31 19:49:39
626cd2b0-942d-4f60-a4dd-cb7b21fa71f3,ibnu ahmad,Gg monton,4,2023-10-31 19:49:14
9fe6ef1a-ad64-40c6-9ddf-6cfa11692177,Hein Khant Aung,Ilove. You ml,5,2023-10-31 19:48:13
73774fc3-b6f8-4d7f-8f20-e304c31d3c50,Farid Rashidy,Nice,5,2023-10-31 19:47:51
e5f8fc6a-cdec-44b2-b3c8-a7a439298ad1,Unica Hija,"Tang Ina mo moonton maghapon ako naglaro ni Isa wala man Lang panalo, Sana mawala na ang ml tang Ina mo. Look at my history moonton, 20 lose games only 1 game win. I will go with ragnarok not this game, this game is always defeat, and matching was so super duper unfair.",1,2023-10-31 19:47:49
5e176798-ad9e-4bba-9d34-09fbe49c415f,Adnan Daya,Maganda sya,5,2023-10-31 19:47:27
b59fae0b-bace-4e0a-9d1a-833aa97a9dd6,Ariel Corsanes,Epic rank game nahahaluan ng bago lang na players bullshiiiit,1,2023-10-31 19:47:11
21aacbce-fcb3-4bbf-a10b-4fb4824dc877,Jhourdin Alby,not good,1,2023-10-31 19:47:06
2c58fcb0-35ae-461c-ac16-cd0d305b299b,Angelo Ginto,Bobo kayo moonton,1,2023-10-31 19:45:33
ccd0d0db-b391-4232-81d4-65a1fa163ab3,nope dope,❤️❤️❤️❤️❤️❤️👍,5,2023-10-31 19:44:33
2d155a15-fb8d-4b8d-800e-e246e30024b8,ShanayaAra,10.31.23 Why no veewise in M5 5th anniversary in Top 10 Greatest Players?,1,2023-10-31 19:44:15
b45fd82a-5454-48c2-8dfd-2a41ea243dab,the sipir,masih banyak bot . match making ga seimbang ... kalo solo bikin pusing,2,2023-10-31 19:43:17
9966933b-c502-4e39-a26c-2c404a09ddbb,Daniel Mikhail,Noob game lambat,1,2023-10-31 19:41:51
fad593c0-df15-473d-83ca-98b702a308c9,Bagus Pramudyo,keren bangettt saya jadi sangat suka bermain game!!!,5,2023-10-31 19:39:10
74cb8ea3-7bc0-4ae5-819f-8821d85b732f,Analie Abanes,Bias,1,2023-10-31 19:38:46
1c33fb7a-dbd9-4038-a43e-1caffe56b872,Ima Maghfira,"game gajelas bikin kesel, akun bagus terus sering top up sampe berjuta juta malah kena hack terus buat laporan ke ml nya malah ga diterima, game puki",1,2023-10-31 19:38:14
442a1d2a-7458-4b06-ad86-173cb13fe031,Laila Yahya,Good game,5,2023-10-31 19:37:40
241fadea-8000-4f25-a3bb-11dca0dcffa9,Aung Kaung Htet,Good,5,2023-10-31 19:37:23
9e2e536e-e37e-4441-9c65-bde8d1fa71e6,BlueGM _YT,ban spammers,4,2023-10-31 19:37:01
d2f98439-36b2-468f-969f-84f0251d64b9,Aizabelle Jwen Abando,Not good so fat,1,2023-10-31 19:36:32
89df90b5-1912-4730-99ad-b38005777a8c,Nadir AbdRahman,I like this game,5,2023-10-31 19:35:52
fd4b5005-923a-4640-9fa8-02bb22789f45,Allen Rivera,bias moonton,1,2023-10-31 19:35:36
2ee7487b-93f2-425b-99ee-594e9e61e41e,Jhone Alalang,Very nice,5,2023-10-31 19:35:17
e25ac342-a176-466f-843f-504e1a3a1e0f,pyae phyo,good,5,2023-10-31 19:35:04
f42a29da-42fd-45e0-ab89-770ca27601c1,Besart Haziri,"Is very bad game to much lag to much , players using vpn to win the game and to lag others players games very very low game very bad game to play in Idk it was very good game without lag and now has become very lag game my ping stay in 300ms with 3 wifi I have in my home the wifi I have they are very good they run very fast but the game is crashing with lag",1,2023-10-31 19:34:47
f73c24f7-8172-41d0-b2ad-6b3bff9afc8c,Zeb Zeb,LOSER MOONTON FOR HATING VEEWISE YOU DESERVES ZERO STAR!!!!!!! BIASSSSSS!!!!!,1,2023-10-31 19:34:41
c2fad903-c676-44b1-adc5-bf05cdff05b5,Boss Gael TV,"1 star, for being bias to your pro player, as if you were not given half of their prizes🙄as if you're not benefited to them🙄and the updates? It's so lag, the matchmaking is so poor, that's why it's hard to rank up because you're pairing us to a low skill level or a computer. Don't take personally pro players who are playing other mobile games, maybe it's because you're game is not fitted to their high skills.",1,2023-10-31 19:33:25
ea74bdc4-e2c1-4d76-82f7-22bfdc2d2264,Benj Difuntorum,No enjoying,1,2023-10-31 19:33:20
320cc5b8-8d80-4c7e-ab9d-4602693637a6,Gerard Bugay,because its so good but the others are toxic they say badwords,5,2023-10-31 19:32:08
761f13b0-685e-40aa-988d-1f3da44d49f0,chabbi lal rai,Ip game here is Mani herous,5,2023-10-31 19:31:56
a214d6d9-f082-4309-ae5b-8df854e508f2,Jason Tanjaya,gud gem,5,2023-10-31 19:31:08
ee943521-189b-49b3-9dc6-0f65ed6c95dd,Well Play,Jan bagi ak team cm bbi,5,2023-10-31 19:31:01
66783ec9-5ac5-409d-b48a-0894e4dd16c7,Claudia Yzabel Atender,Toxic community!!!!! You really deserves zero star. Why hate veewise tho?! Bias moonton!,1,2023-10-31 19:30:24
3b6f104d-b876-4ce9-b143-223810674e9f,Alex Diansah Abdin,Never bored,5,2023-10-31 19:29:46
fe37c20a-7832-4bec-b7e8-8899a2ca43b4,Muhammad Imam salafudin,Rasis,5,2023-10-31 19:29:40
f56db1f8-fc59-4a02-9e51-6e39a39f3cc7,jocly donayre,Bias sa veewise at sa Blacklist,1,2023-10-31 19:29:20
2c058627-f48d-45bd-b1d6-1d772609f3ca,Phyoe Wai Oo,ok ban ban,5,2023-10-31 19:28:05
81602689-9d2b-4298-ae30-030c22bd5996,Rifa Nurwansyah,Getting better after the update,5,2023-10-31 19:26:28
537358f8-bb13-41c1-b180-94ee073a8877,Fuad Oemar,Keren,4,2023-10-31 19:26:19
a82af706-1867-4856-b359-2cdf87f374b0,TXCIK,"Matchmaking suck, freya broken, and need to buy that hero WITH DIAMOND, P2W",1,2023-10-31 19:25:31
62114ffc-7c10-4518-ae44-5c6fb0c3042a,Rony Dyot,Ok,5,2023-10-31 19:25:31
1eff3890-1df2-4201-96c0-e4589b47aaa5,Mark joseph Sanico,Good game but some player is so toxic in the game is so log my internet is good some player is so bad playing plss fix that in do many bug plss fix the advance is so lagging plss fix moonton is so damot,1,2023-10-31 19:25:05
7a3483d7-ccf1-4d6f-b5fe-ee8ca224c5ec,Ghozali Hashim,Great,5,2023-10-31 19:24:55
279bbf59-536c-4930-b958-0fdc338ba6c9,Abdul Razak,I take my words. Game's Improved in everything. I love this.,5,2023-10-31 19:24:22
b87fdab6-5652-4529-bb22-9bb7085d7b9d,Jeos Carlos Sison,Bias,1,2023-10-31 19:23:59
b4982001-7f05-4dd0-9237-438345cb065d,Arnold Caresosa,I love it..strees reliever,3,2023-10-31 19:23:08
cb559a36-ec6e-4048-a52a-58b70bef3628,Bxbdhdh Dbbdbdbdbdb,kek babi jaringan bagus ngekek kita war patah patah bangsa,2,2023-10-31 19:22:23
5676c6b2-0354-40ea-b1a0-f7f670e19f7b,HAYDEE Y,Amazing,5,2023-10-31 19:21:52
12b9dbd7-04fb-418e-9a6c-972f2ddcc7fb,Harvey Sabian,It is sooo frustrating even though i have a good internet connection Guys don't download this app again.,1,2023-10-31 19:20:58
37c68eb0-6ec5-4eda-a882-ecf620c2cb3a,M K,Bias,1,2023-10-31 19:17:40
579a86a2-d84a-4902-8385-f8aaf6ba7ea5,Lian Velasco,It's addictive for many but I hate it it's horrible I hate the maps all you need is destroying the enemy turret and nomore👎,1,2023-10-31 19:16:14
b1db8648-b694-4cd2-b625-94661d2c99f2,Heikal Ihza,"Tolong di benerin dong bug nyaa!!! Ini gw bru top up terus relog malah error, gabisa buka ML lagi nii !!!",5,2023-10-31 19:16:01
0473f3c4-43b4-49ef-a53b-dd0574a5869e,AVEGAIL NAJITO,Great job,5,2023-10-31 19:15:51
019443bc-79df-48af-a841-618f5666981c,Pasukan Too Soon,Bad game,1,2023-10-31 19:14:47
d7a570ae-438c-42df-95df-12c434b8764f,Jona Yvone Navarro,THIS IS THE BEST GAME EVER!!,5,2023-10-31 19:12:52
